label,area,,,,area
397,4.822929585,975.3513849,0.157049549,15.70495486,4.822929585
,,0,0,0,
912,4.822929585,980.1743145,0.157826129,15.78261292,4.822929585
,,0,0,0,
936,4.822929585,984.997244,0.15860271,15.86027097,4.822929585
,,0,0,0,
481,4.865991457,989.8632355,0.159386224,15.9386224,4.865991457
,,0,0,0,
215,4.909053328,994.7722888,0.160176672,16.01766721,4.909053328
,,0,0,0,
650,4.909053328,999.6813422,0.16096712,16.09671201,4.909053328
,,0,0,0,
504,4.99517707,1004.676519,0.161771436,16.17714357,4.99517707
,,0,0,0,
150,5.038238942,1009.714758,0.162582685,16.2582685,5.038238942
,,0,0,0,
152,5.038238942,1014.752997,0.163393934,16.33939344,5.038238942
,,0,0,0,
490,5.081300813,1019.834298,0.164212117,16.42121174,5.081300813
,,0,0,0,
39,5.167424556,1025.001722,0.165044168,16.5044168,5.167424556
,,0,0,0,
40,5.167424556,1030.169147,0.165876219,16.58762186,5.167424556
,,0,0,0,
125,5.167424556,1035.336572,0.166708269,16.67082692,5.167424556
,,0,0,0,
786,5.167424556,1040.503996,0.16754032,16.75403198,5.167424556
,,0,0,0,
94,5.210486427,1045.714483,0.168379304,16.83793041,5.210486427
,,0,0,0,
941,5.210486427,1050.924969,0.169218288,16.92182885,5.210486427
,,0,0,0,
1222,5.210486427,1056.135455,0.170057273,17.00572728,5.210486427
,,0,0,0,
766,5.253548298,1061.389004,0.170903191,17.09031909,5.253548298
,,0,0,0,
1087,5.253548298,1066.642552,0.171749109,17.1749109,5.253548298
,,0,0,0,
895,5.339672041,1071.982224,0.172608895,17.26088946,5.339672041
,,0,0,0,
1077,5.339672041,1077.321896,0.17346868,17.34686802,5.339672041
,,0,0,0,
144,5.382733912,1082.70463,0.1743354,17.43353996,5.382733912
,,0,0,0,
5,5.425795783,1088.130426,0.175209053,17.52090527,5.425795783
,,0,0,0,
201,5.425795783,1093.556222,0.176082706,17.60827058,5.425795783
,,0,0,0,
693,5.425795783,1098.982017,0.176956359,17.69563589,5.425795783
,,0,0,0,
485,5.468857655,1104.450875,0.177836946,17.78369458,5.468857655
,,0,0,0,
708,5.468857655,1109.919733,0.178717533,17.87175327,5.468857655
,,0,0,0,
1156,5.468857655,1115.38859,0.17959812,17.95981196,5.468857655
,,0,0,0,
348,5.511919526,1120.90051,0.18048564,18.04856402,5.511919526
,,0,0,0,
709,5.511919526,1126.412429,0.181373161,18.13731608,5.511919526
,,0,0,0,
1026,5.64110514,1132.053535,0.182281483,18.22814827,5.64110514
,,0,0,0,
415,5.684167011,1137.737702,0.183196738,18.31967384,5.684167011
,,0,0,0,
724,5.684167011,1143.421869,0.184111994,18.4111994,5.684167011
,,0,0,0,
823,5.684167011,1149.106036,0.18502725,18.50272497,5.684167011
,,0,0,0,
640,5.727228882,1154.833264,0.185949439,18.59494391,5.727228882
,,0,0,0,
675,5.727228882,1160.560493,0.186871628,18.68716285,5.727228882
,,0,0,0,
1177,5.727228882,1166.287722,0.187793818,18.77938179,5.727228882
,,0,0,0,
281,5.813352625,1172.101075,0.188729875,18.87298748,5.813352625
,,0,0,0,
247,5.856414496,1177.957489,0.189672865,18.96728654,5.856414496
,,0,0,0,
981,5.856414496,1183.813904,0.190615856,19.06158561,5.856414496
,,0,0,0,
1052,5.856414496,1189.670318,0.191558847,19.15588468,5.856414496
,,0,0,0,
1016,6.200909467,1195.871228,0.192557307,19.25573075,6.200909467
,,0,0,0,
667,6.287033209,1202.158261,0.193569636,19.35696357,6.287033209
,,0,0,0,
721,6.287033209,1208.445294,0.194581964,19.45819639,6.287033209
,,0,0,0,
916,6.287033209,1214.732327,0.195594292,19.55942921,6.287033209
,,0,0,0,
1069,6.287033209,1221.019361,0.19660662,19.66066203,6.287033209
,,0,0,0,
643,6.330095081,1227.349456,0.197625882,19.76258823,6.330095081
,,0,0,0,
706,6.330095081,1233.679551,0.198645144,19.86451443,6.330095081
,,0,0,0,
513,6.416218823,1240.09577,0.199678274,19.96782738,6.416218823
,,0,0,0,
488,6.459280695,1246.55505,0.200718337,20.0718337,6.459280695
,,0,0,0,
796,6.459280695,1253.014331,0.2017584,20.17584002,6.459280695
,,0,0,0,
638,6.502342566,1259.516674,0.202805397,20.28053972,6.502342566
,,0,0,0,
656,6.588466308,1266.10514,0.203866262,20.38662617,6.588466308
,,0,0,0,
1243,6.588466308,1272.693606,0.204927126,20.49271262,6.588466308
,,0,0,0,
76,6.63152818,1279.325134,0.205994924,20.59949245,6.63152818
,,0,0,0,
557,6.63152818,1285.956663,0.207062723,20.70627227,6.63152818
,,0,0,0,
72,6.674590051,1292.631253,0.208137455,20.81374548,6.674590051
,,0,0,0,
863,6.760713794,1299.391966,0.209226054,20.92260543,6.760713794
,,0,0,0,
1017,6.846837536,1306.238804,0.210328521,21.03285213,6.846837536
,,0,0,0,
859,6.932961279,1313.171765,0.211444856,21.14448558,6.932961279
,,0,0,0,
123,7.019085021,1320.19085,0.212575058,21.25750579,7.019085021
,,0,0,0,
213,7.019085021,1327.209935,0.21370526,21.37052599,7.019085021
,,0,0,0,
1134,7.019085021,1334.22902,0.214835462,21.4835462,7.019085021
,,0,0,0,
992,7.062146893,1341.291167,0.215972598,21.59725978,7.062146893
,,0,0,0,
27,7.105208764,1348.396376,0.217116667,21.71166674,7.105208764
,,0,0,0,
838,7.105208764,1355.501585,0.218260737,21.82607369,7.105208764
,,0,0,0,
953,7.105208764,1362.606793,0.219404806,21.94048065,7.105208764
,,0,0,0,
738,7.148270635,1369.755064,0.22055581,22.05558098,7.148270635
,,0,0,0,
346,7.234394378,1376.989458,0.221720681,22.17206806,7.234394378
,,0,0,0,
1028,7.32051812,1384.309977,0.222899419,22.2899419,7.32051812
,,0,0,0,
181,7.363579992,1391.673557,0.224085091,22.4085091,7.363579992
,,0,0,0,
66,7.406641863,1399.080198,0.225277697,22.52776969,7.406641863
,,0,0,0,
222,7.449703734,1406.529902,0.226477236,22.64772365,7.449703734
,,0,0,0,
956,7.492765606,1414.022668,0.22768371,22.76837098,7.492765606
,,0,0,0,
637,7.535827477,1421.558495,0.228897117,22.88971169,7.535827477
,,0,0,0,
81,7.578889348,1429.137385,0.230117458,23.01174578,7.578889348
,,0,0,0,
1085,7.578889348,1436.716274,0.231337799,23.13377987,7.578889348
,,0,0,0,
4,7.665013091,1444.381287,0.232572007,23.2572007,7.665013091
,,0,0,0,
272,7.665013091,1452.0463,0.233806215,23.38062154,7.665013091
,,0,0,0,
154,7.708074962,1459.754375,0.235047358,23.50473575,7.708074962
,,0,0,0,
270,7.708074962,1467.46245,0.2362885,23.62884997,7.708074962
,,0,0,0,
167,7.794198705,1475.256649,0.237543509,23.75435093,7.794198705
,,0,0,0,
24,7.923384319,1483.180033,0.23881932,23.88193202,7.923384319
,,0,0,0,
285,7.96644619,1491.146479,0.240102065,24.01020649,7.96644619
,,0,0,0,
287,7.96644619,1499.112925,0.24138481,24.13848095,7.96644619
,,0,0,0,
435,7.96644619,1507.079372,0.242667554,24.26675542,7.96644619
,,0,0,0,
977,7.96644619,1515.045818,0.243950299,24.39502988,7.96644619
,,0,0,0,
1099,7.96644619,1523.012264,0.245233044,24.52330435,7.96644619
,,0,0,0,
988,8.052569932,1531.064834,0.246529656,24.65296557,8.052569932
,,0,0,0,
626,8.31094116,1539.375775,0.24786787,24.78678704,8.31094116
,,0,0,0,
907,8.397064903,1547.77284,0.249219953,24.92199526,8.397064903
,,0,0,0,
1019,8.397064903,1556.169905,0.250572035,25.05720348,8.397064903
,,0,0,0,
1212,8.440126774,1564.610032,0.251931051,25.19310507,8.440126774
,,0,0,0,
133,8.483188645,1573.09322,0.253297,25.32970005,8.483188645
,,0,0,0,
258,8.526250517,1581.619471,0.254669884,25.46698839,8.526250517
,,0,0,0,
474,8.526250517,1590.145721,0.256042767,25.60427674,8.526250517
,,0,0,0,
793,8.655436131,1598.801158,0.257436452,25.74364521,8.655436131
,,0,0,0,
449,8.698498002,1607.499656,0.258837071,25.88370706,8.698498002
,,0,0,0,
433,8.827683616,1616.327339,0.26025849,26.02584904,8.827683616
,,0,0,0,
1008,8.870745487,1625.198085,0.261686844,26.16868439,8.870745487
,,0,0,0,
1039,8.870745487,1634.06883,0.263115197,26.31151974,8.870745487
,,0,0,0,
615,9.042992972,1643.111823,0.264571286,26.45712859,9.042992972
,,0,0,0,
469,9.129116715,1652.24094,0.266041242,26.6041242,9.129116715
,,0,0,0,
868,9.3013642,1661.542304,0.267538933,26.7538933,9.3013642
,,0,0,0,
408,9.430549814,1670.972854,0.269057425,26.90574254,9.430549814
,,0,0,0,
110,9.473611685,1680.446465,0.270582851,27.05828514,9.473611685
,,0,0,0,
580,9.559735428,1690.006201,0.272122145,27.2122145,9.559735428
,,0,0,0,
523,9.602797299,1699.608998,0.273668372,27.36683724,9.602797299
,,0,0,0,
269,9.64585917,1709.254857,0.275221533,27.52215335,9.64585917
,,0,0,0,
32,9.731982913,1718.98684,0.276788562,27.67885621,9.731982913
,,0,0,0,
1253,9.731982913,1728.718823,0.278355591,27.83555907,9.731982913
,,0,0,0,
705,9.904230398,1738.623054,0.279950354,27.99503543,9.904230398
,,0,0,0,
127,9.990354141,1748.613408,0.281558985,28.15589855,9.990354141
,,0,0,0,
97,10.07647788,1758.689886,0.283181484,28.31814841,10.07647788
,,0,0,0,
176,10.07647788,1768.766364,0.284803983,28.48039827,10.07647788
,,0,0,0,
996,10.07647788,1778.842841,0.286426481,28.64264814,10.07647788
,,0,0,0,
925,10.11953975,1788.962381,0.288055914,28.80559138,10.11953975
,,0,0,0,
875,10.16260163,1799.124983,0.28969228,28.969228,10.16260163
,,0,0,0,
613,10.24872537,1809.373708,0.291342514,29.13425136,10.24872537
,,0,0,0,
662,10.24872537,1819.622434,0.292992747,29.29927473,10.24872537
,,0,0,0,
746,10.24872537,1829.871159,0.294642981,29.4642981,10.24872537
,,0,0,0,
750,10.24872537,1840.119884,0.296293215,29.62932146,10.24872537
,,0,0,0,
79,10.29178724,1850.411671,0.297950382,29.7950382,10.29178724
,,0,0,0,
305,10.29178724,1860.703459,0.299607549,29.96075495,10.29178724
,,0,0,0,
48,10.37791098,1871.08137,0.301278584,30.12785844,10.37791098
,,0,0,0,
380,10.42097285,1881.502343,0.302956553,30.29565531,10.42097285
,,0,0,0,
1072,10.5070966,1892.009439,0.304648389,30.46483893,10.5070966
,,0,0,0,
1210,10.5070966,1902.516536,0.306340225,30.63402255,10.5070966
,,0,0,0,
46,10.55015847,1913.066694,0.308038995,30.80389954,10.55015847
,,0,0,0,
1223,10.55015847,1923.616853,0.309737765,30.97377654,10.55015847
,,0,0,0,
1244,10.63628221,1934.253135,0.311450403,31.14504029,10.63628221
,,0,0,0,
1020,10.8085297,1945.061665,0.313190775,31.31907753,10.8085297
,,0,0,0,
160,10.85159157,1955.913256,0.314938082,31.49380816,10.85159157
,,0,0,0,
812,10.89465344,1966.80791,0.316692322,31.66923216,10.89465344
,,0,0,0,
60,10.98077718,1977.788687,0.318460429,31.84604291,10.98077718
,,0,0,0,
989,11.15302467,1988.941711,0.320256272,32.02562716,11.15302467
,,0,0,0,
450,11.41139589,2000.353107,0.322093717,32.20937166,11.41139589
,,0,0,0,
717,11.41139589,2011.764503,0.323931162,32.39311617,11.41139589
,,0,0,0,
849,11.41139589,2023.175899,0.325768607,32.57686067,11.41139589
,,0,0,0,
928,11.58364338,2034.759543,0.327633787,32.76337868,11.58364338
,,0,0,0,
394,11.62670525,2046.386248,0.329505901,32.95059006,11.62670525
,,0,0,0,
351,11.66976712,2058.056015,0.331384948,33.13849482,11.66976712
,,0,0,0,
691,11.97120022,2070.027215,0.333312532,33.33125321,11.97120022
,,0,0,0,
776,12.05732396,2082.084539,0.335253983,33.52539834,12.05732396
,,0,0,0,
234,12.10038583,2094.184925,0.337202369,33.72023686,12.10038583
,,0,0,0,
1226,12.10038583,2106.285311,0.339150754,33.91507537,12.10038583
,,0,0,0,
1041,12.22957145,2118.514882,0.34111994,34.11199401,12.22957145
,,0,0,0,
850,12.40181893,2130.916701,0.343116862,34.31168615,12.40181893
,,0,0,0,
1187,12.70325203,2143.619953,0.345162319,34.51623192,12.70325203
,,0,0,0,
329,12.7463139,2156.366267,0.347214711,34.72147107,12.7463139
,,0,0,0,
497,12.78937578,2169.155643,0.349274036,34.92740359,12.78937578
,,0,0,0,
189,12.87549952,2182.031142,0.351347229,35.13472286,12.87549952
,,0,0,0,
1108,12.96162326,2194.992766,0.353434289,35.34342888,12.96162326
,,0,0,0,
1126,12.96162326,2207.954389,0.355521349,35.5521349,12.96162326
,,0,0,0,
1140,13.13387075,2221.08826,0.357636144,35.76361443,13.13387075
,,0,0,0,
473,13.30611823,2234.394378,0.359778675,35.97786745,13.30611823
,,0,0,0,
205,13.60755133,2248.001929,0.361969741,36.19697411,13.60755133
,,0,0,0,
581,13.73673694,2261.738666,0.364181609,36.41816089,13.73673694
,,0,0,0,
63,14.03817004,2275.776836,0.366442013,36.6442013,14.03817004
,,0,0,0,
237,14.16735566,2289.944192,0.368723218,36.87232184,14.16735566
,,0,0,0,
335,14.8563456,2304.800537,0.371115364,37.11153638,14.8563456
,,0,0,0,
971,15.07165495,2319.872192,0.373542178,37.3542178,15.07165495
,,0,0,0,
1165,15.07165495,2334.943847,0.375968992,37.59689922,15.07165495
,,0,0,0,
361,15.37308805,2350.316935,0.378444343,37.84443427,15.37308805
,,0,0,0,
663,15.67452115,2365.991457,0.38096823,38.09682295,15.67452115
,,0,0,0,
1150,15.93289238,2381.924349,0.383533719,38.35337189,15.93289238
,,0,0,0,
826,16.01901612,2397.943365,0.386113076,38.61130757,16.01901612
,,0,0,0,
887,16.32044922,2414.263814,0.388740969,38.87409688,16.32044922
,,0,0,0,
18,16.40657296,2430.670387,0.391382729,39.13827294,16.40657296
,,0,0,0,
9,16.49269671,2447.163084,0.394038358,39.40383575,16.49269671
,,0,0,0,
1204,16.70800606,2463.87109,0.396728654,39.67286544,16.70800606
,,0,0,0,
1148,16.79412981,2480.66522,0.399432819,39.94328188,16.79412981
,,0,0,0,
29,16.88025355,2497.545473,0.402150851,40.21508508,16.88025355
,,0,0,0,
1024,16.96637729,2514.511851,0.40488275,40.48827502,16.96637729
,,0,0,0,
1040,17.0955629,2531.607414,0.407635451,40.76354509,17.0955629
,,0,0,0,
290,17.52618162,2549.133595,0.410457489,41.04574891,17.52618162
,,0,0,0,
324,17.52618162,2566.659777,0.413279527,41.32795274,17.52618162
,,0,0,0,
1129,17.52618162,2584.185958,0.416101566,41.61015656,17.52618162
,,0,0,0,
768,18.04292407,2602.228882,0.419006809,41.90068089,18.04292407
,,0,0,0,
670,18.81803776,2621.04692,0.42203686,42.20368598,18.81803776
,,0,0,0,
163,19.11947086,2640.166391,0.425115447,42.5115447,19.11947086
,,0,0,0,
91,19.2055946,2659.371986,0.428207902,42.82079017,19.2055946
,,0,0,0,
175,19.37784208,2678.749828,0.431328091,43.13280914,19.37784208
,,0,0,0,
142,20.06683202,2698.81666,0.434559221,43.45592212,20.06683202
,,0,0,0,
257,20.1098939,2718.926554,0.437797285,43.77972847,20.1098939
,,0,0,0,
955,20.1098939,2739.036448,0.441035348,44.10353483,20.1098939
,,0,0,0,
184,20.36826512,2759.404713,0.444315014,44.43150144,20.36826512
,,0,0,0,
3,20.54051261,2779.945225,0.447622415,44.76224154,20.54051261
,,0,0,0,
608,20.54051261,2800.485738,0.450929817,45.09298165,20.54051261
,,0,0,0,
148,20.97113132,2821.456869,0.454306555,45.43065552,20.97113132
,,0,0,0,
880,21.14337881,2842.600248,0.457711029,45.77110288,21.14337881
,,0,0,0,
225,21.27256442,2863.872812,0.461136304,46.11363038,21.27256442
,,0,0,0,
1111,21.61705939,2885.489872,0.464617049,46.46170487,21.61705939
,,0,0,0,
49,22.13380185,2907.623674,0.468180999,46.81809987,22.13380185
,,0,0,0,
1189,22.56442056,2930.188094,0.471814286,47.18142863,22.56442056
,,0,0,0,
355,23.64096734,2953.829062,0.475620918,47.56209178,23.64096734
,,0,0,0,
156,24.54526664,2978.374328,0.479573158,47.9573158,24.54526664
,,0,0,0,
1241,25.96630839,3004.340637,0.483754212,48.37542123,25.96630839
,,0,0,0,
1076,27.73184512,3032.072482,0.48821955,48.82195504,27.73184512
,,0,0,0,
100,28.07634009,3060.148822,0.492740359,49.27403586,28.07634009
,,0,0,0,
1098,28.46389693,3088.612719,0.497323571,49.73235706,28.46389693
,,0,0,0,
1250,28.46389693,3117.076616,0.501906783,50.19067826,28.46389693
,,0,0,0,
1185,29.62656745,3146.703183,0.506677206,50.6677206,29.62656745
,,0,0,0,
1118,29.84187681,3176.54506,0.511482298,51.14822981,29.84187681
,,0,0,0,
448,30.05718617,3206.602246,0.516322059,51.6322059,30.05718617
,,0,0,0,
1113,31.13373295,3237.735979,0.521335164,52.13351638,31.13373295
,,0,0,0,
129,32.03803224,3269.774011,0.526493877,52.64938775,32.03803224
,,0,0,0,
835,32.64089844,3302.41491,0.531749664,53.17496637,32.64089844
,,0,0,0,
374,33.02845528,3335.443365,0.537067854,53.70678537,33.02845528
,,0,0,0,
250,34.79399201,3370.237357,0.542670328,54.26703277,34.79399201
,,0,0,0,
253,34.88011575,3405.117473,0.548286669,54.82866692,34.88011575
,,0,0,0,
420,35.61216756,3440.72964,0.554020884,55.40208845,35.61216756
,,0,0,0,
117,35.9997244,3476.729365,0.559817504,55.98175036,35.9997244
,,0,0,0,
1007,36.12891002,3512.858275,0.565634924,56.56349239,36.12891002
,,0,0,0,
390,36.55952873,3549.417804,0.571521682,57.15216819,36.55952873
,,0,0,0,
364,37.67913738,3587.096941,0.577588717,57.75887174,37.67913738
,,0,0,0,
584,38.32506545,3625.422006,0.583759759,58.37597593,38.32506545
,,0,0,0,
1198,38.7126223,3664.134629,0.589993205,58.99932049,38.7126223
,,0,0,0,
6,39.96141656,3704.096045,0.596427729,59.64277295,39.96141656
,,0,0,0,
1025,43.79392311,3747.889968,0.603479358,60.34793582,43.79392311
,,0,0,0,
799,46.72213036,3794.612099,0.611002482,61.10024823,46.72213036
,,0,0,0,
439,50.2532038,3844.865302,0.619094174,61.90941743,50.2532038
,,0,0,0,
482,65.49710624,3910.362409,0.629640415,62.96404155,65.49710624
,,0,0,0,
503,69.7602315,3980.12264,0.640873098,64.08730984,69.7602315
,,0,0,0,
1095,70.92290203,4051.045542,0.652292993,65.22929927,70.92290203
,,0,0,0,
884,79.10465757,4130.1502,0.665030301,66.50303005,79.10465757
,,0,0,0,
134,81.55918424,4211.709384,0.678162832,67.81628323,81.55918424
,,0,0,0,
209,82.07592669,4293.785311,0.691378569,69.13785692,82.07592669
,,0,0,0,
508,103.3484911,4397.133802,0.708019581,70.80195809,103.3484911
,,0,0,0,
78,119.3675072,4516.501309,0.72723995,72.72399495,119.3675072
,,0,0,0,
168,127.1617059,4643.663015,0.747715328,74.77153278,127.1617059
,,0,0,0,
1169,131.6401406,4775.303156,0.768911817,76.89118165,131.6401406
,,0,0,0,
1225,182.3239631,4957.627119,0.798269335,79.82693348,182.3239631
,,0,0,0,
228,225.859515,5183.486634,0.834636879,83.46368793,225.859515
,,0,0,0,
14,250.8354003,5434.322034,0.875026002,87.50260016,250.8354003
,,0,0,0,
779,360.4709246,5794.792959,0.933068464,93.30684639,360.4709246
,,0,0,0,
1141,415.6762436,6210.469202,1,100,415.6762436
